Item ARK,Parent ARK,File Name,Object Type,coll id,AltIdentifier.local,Collection,Series,AltTitle.other,Title,Description.note,References,Genre,Language,Type.typeOfResource,Date.created,Date.normalized,Note,Subject.coordinates,Subject topic,Inscription-NO,media.format,media.height,media.width,Thumbnail,IIIF Access URL,External item record,Repository,Rights.servicesContact,Acquisition method,Physical status,Violent Content,Series & Collection,Creation date/time,Last modification date/time,Description (Eng),Description (Ara),Genre (old),Inscription (old),Inscription 2 (old),Alt Title,Program,IIIF Manifest URL
ark:/21198/z1pk61td,,,Collection,,,,,,The Inad Theater Collection,,,,,,,,,,,,,,,,,,The Palestinian Museum Digital Archive,info@palarchive.org,,,,,,,,,,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/collections/ark%3A%2F21198%2Fz1pk61td
ark:/13030/m5c32nt6,ark:/21198/z1pk61td,,Work,278.0,0278.01.0995,The Inad Theater Collection,Inad Theater Sub-collection 1: Photos,"صورة من مسرحية ""رحلة ميلادة ورمضان""، مسرح عناد","A Photograph from ""Miladeh and Ramadan's Journey"" Theatrical Performance by Inad Theatre","A colour photograph from a performance of Inad Theatre's play, “Miladeh and Ramadan’s Journey.""|~|صورة ملونة من عرض مسرحية ""رحلة ميلادة ورمضان""، وهي عمل مسرحي من إنتاج وتمثيل فريق مسرح عناد.",,color photographs,eng|~|ara,still image,,,,,Culture and Arts|~|Education and Extracurricular Activities|~|Social History,,image/jpeg,3911.0,5807.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/6/0/21224_ca_object_representations_media_146086_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/6/0/47276_ca_object_representations_media_146086_original.jpg,https://palarchive.org/index.php/Detail/objects/196655/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,loan,good; 224,,The Inad Theater Collection | Inad Theater Sub-collection 1: Photos,4 November 2019 at 15:07:21,10 March 2021 at 15:42:38,"A colour photograph from a performance of Inad Theatre's play, “Miladeh and Ramadan’s Journey.""","صورة ملونة من عرض مسرحية ""رحلة ميلادة ورمضان""، وهي عمل مسرحي من إنتاج وتمثيل فريق مسرح عناد.",color photographs,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5c32nt6/manifest
ark:/13030/m5xq4x88,ark:/21198/z1pk61td,,Work,278.0,0278.01.0996,The Inad Theater Collection,Inad Theater Sub-collection 1: Photos,"صورة من مسرحية ""رحلة ميلادة ورمضان""، مسرح عناد","A Photograph from ""Miladeh and Ramadan's Journey"" Theatrical Performance by Inad Theatre","A colour photograph from a performance of Inad Theatre's play, “Miladeh and Ramadan’s Journey.""|~|صورة ملونة من عرض مسرحية ""رحلة ميلادة ورمضان""، وهي عمل مسرحي من إنتاج وتمثيل فريق مسرح عناد.",,color photographs,eng|~|ara,still image,,,,,Culture and Arts|~|Education and Extracurricular Activities|~|Social History,,image/jpeg,3911.0,5807.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/6/0/33412_ca_object_representations_media_146087_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/6/0/33592_ca_object_representations_media_146087_original.jpg,https://palarchive.org/index.php/Detail/objects/196656/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,loan,good; 224,,The Inad Theater Collection | Inad Theater Sub-collection 1: Photos,4 November 2019 at 15:07:21,10 March 2021 at 15:42:39,"A colour photograph from a performance of Inad Theatre's play, “Miladeh and Ramadan’s Journey.""","صورة ملونة من عرض مسرحية ""رحلة ميلادة ورمضان""، وهي عمل مسرحي من إنتاج وتمثيل فريق مسرح عناد.",color photographs,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5xq4x88/manifest
ark:/13030/m5b06x9z,ark:/21198/z1pk61td,,Work,278.0,0278.01.0997,The Inad Theater Collection,Inad Theater Sub-collection 1: Photos,"صورة من مسرحية ""رحلة ميلادة ورمضان""، مسرح عناد","A Photograph from ""Miladeh and Ramadan's Journey"" Theatrical Performance by Inad Theatre","A colour photograph from a performance of Inad Theatre's play, “Miladeh and Ramadan’s Journey.""|~|صورة ملونة من عرض مسرحية ""رحلة ميلادة ورمضان""، وهي عمل مسرحي من إنتاج وتمثيل فريق مسرح عناد.",,color photographs,eng|~|ara,still image,,,,,Culture and Arts|~|Education and Extracurricular Activities|~|Social History,,image/jpeg,3911.0,5807.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/6/0/84547_ca_object_representations_media_146088_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/6/0/16342_ca_object_representations_media_146088_original.jpg,https://palarchive.org/index.php/Detail/objects/196657/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,loan,good; 224,,The Inad Theater Collection | Inad Theater Sub-collection 1: Photos,4 November 2019 at 15:07:21,10 March 2021 at 15:42:39,"A colour photograph from a performance of Inad Theatre's play, “Miladeh and Ramadan’s Journey.""","صورة ملونة من عرض مسرحية ""رحلة ميلادة ورمضان""، وهي عمل مسرحي من إنتاج وتمثيل فريق مسرح عناد.",color photographs,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5b06x9z/manifest
ark:/13030/m5p92494,ark:/21198/z1pk61td,,Work,278.0,0278.01.0998,The Inad Theater Collection,Inad Theater Sub-collection 1: Photos,"صورة من مسرحية ""رحلة ميلادة ورمضان""، مسرح عناد","A Photograph from ""Miladeh and Ramadan's Journey"" Theatrical Performance by Inad Theatre","A colour photograph from a performance of Inad Theatre's play, “Miladeh and Ramadan’s Journey.""|~|صورة ملونة من عرض مسرحية ""رحلة ميلادة ورمضان""، وهي عمل مسرحي من إنتاج وتمثيل فريق مسرح عناد.",,color photographs,eng|~|ara,still image,,,,,Culture and Arts|~|Education and Extracurricular Activities|~|Social History,,image/jpeg,3911.0,5807.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/6/0/77965_ca_object_representations_media_146089_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/6/0/6539_ca_object_representations_media_146089_original.jpg,https://palarchive.org/index.php/Detail/objects/196658/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,loan,good; 224,,The Inad Theater Collection | Inad Theater Sub-collection 1: Photos,4 November 2019 at 15:07:21,10 March 2021 at 15:42:39,"A colour photograph from a performance of Inad Theatre's play, “Miladeh and Ramadan’s Journey.""","صورة ملونة من عرض مسرحية ""رحلة ميلادة ورمضان""، وهي عمل مسرحي من إنتاج وتمثيل فريق مسرح عناد.",color photographs,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5p92494/manifest
ark:/13030/m5jj1ckd,ark:/21198/z1pk61td,,Work,278.0,0278.01.0999,The Inad Theater Collection,Inad Theater Sub-collection 1: Photos,"صورة من مسرحية ""رحلة ميلادة ورمضان""، مسرح عناد","A Photograph from ""Miladeh and Ramadan's Journey"" Theatrical Performance by Inad Theatre","A colour photograph from a performance of Inad Theatre's play, “Miladeh and Ramadan’s Journey.""|~|صورة ملونة من عرض مسرحية ""رحلة ميلادة ورمضان""، وهي عمل مسرحي من إنتاج وتمثيل فريق مسرح عناد.",,color photographs,eng|~|ara,still image,,,,,Culture and Arts|~|Education and Extracurricular Activities|~|Social History,,image/jpeg,3911.0,5807.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/6/0/82551_ca_object_representations_media_146090_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/6/0/65526_ca_object_representations_media_146090_original.jpg,https://palarchive.org/index.php/Detail/objects/196659/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,loan,good; 224,,The Inad Theater Collection | Inad Theater Sub-collection 1: Photos,4 November 2019 at 15:07:21,10 March 2021 at 15:42:39,"A colour photograph from a performance of Inad Theatre's play, “Miladeh and Ramadan’s Journey.""","صورة ملونة من عرض مسرحية ""رحلة ميلادة ورمضان""، وهي عمل مسرحي من إنتاج وتمثيل فريق مسرح عناد.",color photographs,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5jj1ckd/manifest
ark:/13030/m53n9vvt,ark:/21198/z1pk61td,,Work,278.0,0278.01.1000,The Inad Theater Collection,Inad Theater Sub-collection 1: Photos,"صورة من مسرحية ""رحلة ميلادة ورمضان""، مسرح عناد","A Photograph from ""Miladeh and Ramadan's Journey"" Theatrical Performance by Inad Theatre","A colour photograph from a performance of Inad Theatre's play, “Miladeh and Ramadan’s Journey.""|~|صورة ملونة من عرض مسرحية ""رحلة ميلادة ورمضان""، وهي عمل مسرحي من إنتاج وتمثيل فريق مسرح عناد.",,color photographs,eng|~|ara,still image,,,,,Culture and Arts|~|Education and Extracurricular Activities|~|Social History,,image/jpeg,3911.0,5807.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/6/0/37345_ca_object_representations_media_146091_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/6/0/7100_ca_object_representations_media_146091_original.jpg,https://palarchive.org/index.php/Detail/objects/196660/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,loan,good; 224,,The Inad Theater Collection | Inad Theater Sub-collection 1: Photos,4 November 2019 at 15:07:21,10 March 2021 at 15:42:40,"A colour photograph from a performance of Inad Theatre's play, “Miladeh and Ramadan’s Journey.""","صورة ملونة من عرض مسرحية ""رحلة ميلادة ورمضان""، وهي عمل مسرحي من إنتاج وتمثيل فريق مسرح عناد.",color photographs,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm53n9vvt/manifest
ark:/13030/m5zw9ccx,ark:/21198/z1pk61td,,Work,278.0,0278.01.1001,The Inad Theater Collection,Inad Theater Sub-collection 1: Photos,"صورة من مسرحية ""رحلة ميلادة ورمضان""، مسرح عناد","A Photograph from ""Miladeh and Ramadan's Journey"" Theatrical Performance by Inad Theatre","A colour photograph from a performance of Inad Theatre's play, “Miladeh and Ramadan’s Journey.""|~|صورة ملونة من عرض مسرحية ""رحلة ميلادة ورمضان""، وهي عمل مسرحي من إنتاج وتمثيل فريق مسرح عناد.",,color photographs,eng|~|ara,still image,,,,,Culture and Arts|~|Education and Extracurricular Activities|~|Social History,,image/jpeg,3911.0,5807.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/6/0/18497_ca_object_representations_media_146092_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/6/0/94586_ca_object_representations_media_146092_original.jpg,https://palarchive.org/index.php/Detail/objects/196661/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,loan,good; 224,,The Inad Theater Collection | Inad Theater Sub-collection 1: Photos,4 November 2019 at 15:07:21,10 March 2021 at 15:42:40,"A colour photograph from a performance of Inad Theatre's play, “Miladeh and Ramadan’s Journey.""","صورة ملونة من عرض مسرحية ""رحلة ميلادة ورمضان""، وهي عمل مسرحي من إنتاج وتمثيل فريق مسرح عناد.",color photographs,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5zw9ccx/manifest
ark:/13030/m5v48mnh,ark:/21198/z1pk61td,,Work,278.0,0278.01.1002,The Inad Theater Collection,Inad Theater Sub-collection 1: Photos,"صورة من مسرحية ""رحلة ميلادة ورمضان""، مسرح عناد","A Photograph from ""Miladeh and Ramadan's Journey"" Theatrical Performance by Inad Theatre","A colour photograph from a performance of Inad Theatre's play, “Miladeh and Ramadan’s Journey.""|~|صورة ملونة من عرض مسرحية ""رحلة ميلادة ورمضان""، وهي عمل مسرحي من إنتاج وتمثيل فريق مسرح عناد.",,color photographs,eng|~|ara,still image,,,,,Culture and Arts|~|Education and Extracurricular Activities|~|Social History,,image/jpeg,3911.0,5807.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/6/0/77295_ca_object_representations_media_146093_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/6/0/63360_ca_object_representations_media_146093_original.jpg,https://palarchive.org/index.php/Detail/objects/196662/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,loan,good; 224,,The Inad Theater Collection | Inad Theater Sub-collection 1: Photos,4 November 2019 at 15:07:21,10 March 2021 at 15:42:40,"A colour photograph from a performance of Inad Theatre's play, “Miladeh and Ramadan’s Journey.""","صورة ملونة من عرض مسرحية ""رحلة ميلادة ورمضان""، وهي عمل مسرحي من إنتاج وتمثيل فريق مسرح عناد.",color photographs,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5v48mnh/manifest
ark:/13030/m5sz45kc,ark:/21198/z1pk61td,,Work,278.0,0278.01.1003,The Inad Theater Collection,Inad Theater Sub-collection 1: Photos,"صورة من مسرحية ""رحلة ميلادة ورمضان""، مسرح عناد","A Photograph from ""Miladeh and Ramadan's Journey"" Theatrical Performance by Inad Theatre","A colour photograph from a performance of Inad Theatre's play, “Miladeh and Ramadan’s Journey.""|~|صورة ملونة من عرض مسرحية ""رحلة ميلادة ورمضان""، وهي عمل مسرحي من إنتاج وتمثيل فريق مسرح عناد.",,color photographs,eng|~|ara,still image,,,,,Culture and Arts|~|Education and Extracurricular Activities|~|Social History,,image/jpeg,3911.0,5807.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/6/0/55016_ca_object_representations_media_146094_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/6/0/43443_ca_object_representations_media_146094_original.jpg,https://palarchive.org/index.php/Detail/objects/196663/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,loan,good; 224,,The Inad Theater Collection | Inad Theater Sub-collection 1: Photos,4 November 2019 at 15:07:21,10 March 2021 at 15:42:41,"A colour photograph from a performance of Inad Theatre's play, “Miladeh and Ramadan’s Journey.""","صورة ملونة من عرض مسرحية ""رحلة ميلادة ورمضان""، وهي عمل مسرحي من إنتاج وتمثيل فريق مسرح عناد.",color photographs,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5sz45kc/manifest
ark:/13030/m5km7479,ark:/21198/z1pk61td,,Work,278.0,0278.01.1004,The Inad Theater Collection,Inad Theater Sub-collection 1: Photos,"صورة من مسرحية ""رحلة ميلادة ورمضان""، مسرح عناد","A Photograph from ""Miladeh and Ramadan's Journey"" Theatrical Performance by Inad Theatre","A colour photograph from a performance of Inad Theatre's play, “Miladeh and Ramadan’s Journey.""|~|صورة ملونة من عرض مسرحية ""رحلة ميلادة ورمضان""، وهي عمل مسرحي من إنتاج وتمثيل فريق مسرح عناد.",,color photographs,eng|~|ara,still image,,,,,Culture and Arts|~|Education and Extracurricular Activities|~|Social History,,image/jpeg,3911.0,5807.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/6/0/66424_ca_object_representations_media_146095_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/6/0/58606_ca_object_representations_media_146095_original.jpg,https://palarchive.org/index.php/Detail/objects/196664/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,loan,good; 224,,The Inad Theater Collection | Inad Theater Sub-collection 1: Photos,4 November 2019 at 15:07:22,10 March 2021 at 15:42:41,"A colour photograph from a performance of Inad Theatre's play, “Miladeh and Ramadan’s Journey.""","صورة ملونة من عرض مسرحية ""رحلة ميلادة ورمضان""، وهي عمل مسرحي من إنتاج وتمثيل فريق مسرح عناد.",color photographs,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5km7479/manifest
